Name,URL,Cuisine,Ingredients
Lebanese Easter Cookies,https://www.allrecipes.com/recipe/140413/lebanese-easter-cookies/,Lebanese,"['1 ½ pounds butter', '4 cups white sugar', '1 cup water', '9 cups semolina flour', '8 cups all-purpose flour', '1 ½ tablespoons quick rise yeast', '1 teaspoon ground cinnamon', '½ teaspoon freshly grated nutmeg', '½ teaspoon ground cloves', '½ teaspoon ground cardamom', '½ teaspoon allspice', '1 teaspoon ground mahleb', '¼ cup black sesame seeds', '¼ cup rose water', '¼ cup orange flower water', '1 cup warm water']"
Toum,https://www.allrecipes.com/recipe/103733/toum/,Lebanese,"['4 cloves garlic, peeled', '1 pinch salt', '¼ cup vegetable oil, or as needed', '1  lemon, juiced']"
Authentic Lebanese Fattoush,https://www.allrecipes.com/recipe/89002/authentic-lebanese-fattoush/,Lebanese,"['½ cup water', '1 teaspoon cornstarch', '⅓ cup lemon juice', '2 cloves garlic, minced', '2 teaspoons sumac powder', '  salt and ground black pepper to taste']"
Lebanese Lemon Lentil Soup,https://www.allrecipes.com/recipe/223354/lebanese-lemon-lentil-soup/,Lebanese,"['2 tablespoons olive oil', '1 large yellow onion, diced', '2 stalks celery with leaves, diced', '2  carrots, diced', '1 ½ teaspoons minced garlic', '6 cups water', '2 cups French green lentils', '4 tablespoons chopped fresh parsley, divided', '1 tablespoon salt, or more to taste', '1 tablespoon ground coriander', '1 tablespoon ground cumin', '1 ½ teaspoons ground black pepper', '½ teaspoon cayenne pepper', '1 cup all-purpose flour (Optional)', '¼ cup butter (Optional)', '1  lemon, cut into wedges', '  freshly ground black pepper']"
Mediterranean Meat Pies (Sfeeha),https://www.allrecipes.com/recipe/216879/mediterranean-meat-pies-sfeeha/,Lebanese,"['1 pound ground beef', '½ pound ground lamb', '1  white onion, finely chopped', '¾ cup pine nuts', '⅛ teaspoon ground cinnamon', '  salt and ground black pepper to taste', '⅓ cup lemon juice', '2 (17.3 ounce) packages frozen puff pastry, thawed', '1  egg, beaten']"
Lentil and Green Collard Soup,https://www.allrecipes.com/recipe/137450/lentil-and-green-collard-soup/,Lebanese,"['3 tablespoons olive oil, divided', '1 large onion, chopped', '1 tablespoon salt', '1 cup dry red lentils, rinsed and drained', '6 cups water', '1 bunch collard greens - rinsed, stemmed and thinly sliced', '2 tablespoons minced garlic', '1 tablespoon ground cumin', '1 teaspoon ground cinnamon', '⅓ cup lemon juice']"
Muhammara (Roasted Pepper & Walnut Spread),https://www.allrecipes.com/recipe/258803/muhammara-roasted-pepper-walnut-spread/,Lebanese,"['4 tablespoons olive oil, divided', '1 ¼ cups raw walnut halves', '⅓ cup fresh bread crumbs', '1 cup fire-roasted red bell peppers - peeled, seeded, coarsely chopped', '2 tablespoons lemon juice', '2 teaspoons pomegranate molasses', '1 teaspoon salt, plus more if needed', '1 teaspoon paprika', '1 teaspoon Aleppo pepper flakes or other red pepper flakes, plus a pinch or so for garnish', '½ teaspoon cumin', '½ teaspoon cayenne pepper', '1 tablespoon chopped Italian parsley for garnish']"
Cilantro and Garlic Potatoes,https://www.allrecipes.com/recipe/83246/cilantro-and-garlic-potatoes/,Lebanese,"['1 quart oil for frying, or as needed', '4 large potatoes, cubed', '1 teaspoon vegetable oil', '2 cups chopped fresh cilantro', '4 cloves garlic, minced', '1 tablespoon fresh lemon juice', '½ teaspoon cumin', '  salt to taste']"
Lebanese Donair,https://www.allrecipes.com/recipe/88233/lebanese-donair/,Lebanese,"['3 ¼ pounds boneless top round steak, sliced very thin', '2 large tomatoes, coarsely chopped', '½ cup red wine vinegar', '½ cup olive oil', '¼ cup fresh lemon juice', '1 teaspoon allspice', '1 clove garlic, minced', '½ teaspoon ground cinnamon', '½ teaspoon ground black pepper', '¼ teaspoon cardamom', '  salt to taste']"
Kibby (Kibby-Bel-Saneeya),https://www.allrecipes.com/recipe/231472/kibby-kibby-bel-saneeya/,Lebanese,"['1 cup cracked wheat', '1 pound ground beef', '1 small onion, chopped', '1 tablespoon lemon juice', '2 teaspoons ground cinnamon', '  salt and ground black pepper to taste', '1 tablespoon butter, cut into small pieces (Optional)', '½ cup pine nuts']"
Aunt Louise's Baked Kibbeh,https://www.allrecipes.com/recipe/267016/aunt-louises-baked-kibbeh/,Lebanese,"['1 cup bulgur wheat', '2 cups boiling water', '½ cup finely chopped onion, divided', '2 teaspoons salt, divided', '1 ½ teaspoons dried basil', '½ teaspoon ground black pepper', '1 pound ground beef', '1 pound ground lamb, divided', '½ cup pine nuts', '¼ stick salted butter', '½ cup cherry tomatoes, or to taste', '¼ cup fresh mint leaves, or to taste']"
Kibbee Lebanese Style,https://www.allrecipes.com/recipe/201182/kibbee-lebanese-style/,Lebanese,"['½ cup bulgur', '½ cup hot water', '½ teaspoon dried mint', '¼ teaspoon ground allspice', '¼ teaspoon ground black pepper', '⅛ teaspoon ground cinnamon', '¼ teaspoon salt', '1  onion, minced', '2 tablespoons chopped fresh parsley', '1 pound ground lamb', '2 tablespoons pine nuts']"
Kafta (BBQ),https://www.allrecipes.com/recipe/64519/kafta/,Lebanese,"['1 ½ pounds lean ground beef', '1 medium onion, grated', '½ cup finely chopped fresh parsley', '¼ teaspoon cayenne pepper', '¼ teaspoon ground allspice', '1 teaspoon salt, or to taste', '¼ teaspoon black pepper', '  6 wooden or metal skewers']"
"6 Delicious Ways to Love Labneh, the Silky Lebanese Cheese",https://www.allrecipes.com/article/delicious-ways-to-use-labneh/,Lebanese,[]
Sfouf (Lebanese Turmeric Cake),https://www.allrecipes.com/recipe/257046/sfouf-lebanese-turmeric-cake/,Lebanese,"['1 tablespoon tahini', '1 ½ cups boiling water', '2 teaspoons whole anise seeds', '1 ½ cups white sugar', '3 cups all-purpose flour', '2 teaspoons ground turmeric', '1 ½ teaspoons baking powder', '1 ¼ teaspoons anise seed powder', '½ cup vegetable oil', '½ cup unsalted butter, melted', '2 tablespoons pine nuts']"
Lebanese Bean Salad,https://www.allrecipes.com/recipe/222676/lebanese-bean-salad/,Lebanese,"['1 (15 ounce) can fava beans, drained and rinsed', '1 (15 ounce) can chickpeas, drained and rinsed', '1 (15.5 ounce) can white beans, drained and rinsed', '¼ cup chopped flat leaf parsley, or more to taste', '3 tablespoons olive oil', '2 cloves garlic, minced', '1  lemon, juiced', '  kosher salt and ground black pepper to taste']"
Layali Libnan (Lebanese Nights),https://www.allrecipes.com/recipe/34791/layali-libnan-lebanese-nights/,Lebanese,"['8 cups cold milk', '1 ½ cups semolina', '2  eggs', '3 tablespoons rose water']"
Fatayer (Lebanese Meat Pies),https://www.allrecipes.com/recipe/284267/fatayer-lebanese-meat-pies/,Lebanese,"['1 tablespoon vegetable oil', '2 pounds round steak, cut into small pieces', '2 large onion, chopped', '½ cup snipped fresh parsley', '  salt and ground black pepper to taste', '2 (1 pound) loaves frozen bread dough, thawed', '1 tablespoon butter, melted']"
Lebanese Zaatar (Za'atar) Bread,https://www.allrecipes.com/recipe/236328/lebanese-zaatar-zaatar-bread/,Lebanese,"['3 cups warm water', '1 (.25 ounce) package yeast', '1 teaspoon salt', '1 teaspoon white sugar', '8 cups all-purpose flour', '2 cups whole wheat flour, or more if needed', '2 cups olive oil', '1 cup corn oil', ""2 cups fresh za'atar""]"
8 Traditional Lebanese Dips and Spreads,https://www.allrecipes.com/gallery/lebanese-dip-and-spread-recipes/,Lebanese,[]
10 Lebanese Salad and Side Dishes Celebrate Fresh Produce,https://www.allrecipes.com/gallery/lebanese-salad-recipes/,Lebanese,[]
Namoora (Basboosa),https://www.allrecipes.com/recipe/218646/namoora-basboosa/,Lebanese,"['1 tablespoon tahini (sesame seed paste)', '2 cups dry farina cereal', '1 ½ cups white sugar', '2 teaspoons baking powder', '1 cup plain yogurt', '1 tablespoon butter, softened', '16  blanched almond halves', '2 cups white sugar', '2 cups water', '1 teaspoon lemon juice', '1 tablespoon butter', '1 teaspoon orange flower water (Optional)']"
Lebanese Fattoush,https://www.allrecipes.com/recipe/149752/lebanese-fattoush/,Lebanese,"['6  lettuce leaves, chopped', '3  cabbage leaves, chopped', '2 small radishes, minced', '1 medium cucumber, diced', '1  red bell pepper, minced', '1  carrot, shredded', '¼ cup sweet corn kernels', '1 large tomato, finely diced', '1 small onion, sliced thin', '2 large cloves garlic, crushed', '12 sprigs parsley, minced', '12  mint leaves, minced', '¼ cup olive oil', '¼ cup pomegranate seeds (Optional)', '¼ cup pomegranate syrup', '2 (6 inch) pita bread rounds (Optional)', '2 cups vegetable oil for frying (Optional)']"
Mahalabia (Lebanese Cardamom Pudding),https://www.allrecipes.com/recipe/264351/mahalabia-lebanese-cardamom-pudding/,Lebanese,"['2 cups milk', '6 tablespoons cornstarch', '¼ cup white sugar', '2 drops cardamom-flavored extract']"
Lebanese Fattoush (Bread Salad),https://www.allrecipes.com/recipe/254242/lebanese-fattoush-bread-salad/,Lebanese,"['2  pita bread', '1 head romaine lettuce, chopped', '4  radishes, diced', '1  English cucumber, sliced', '1  tomato, diced', '3  green onions, chopped', '2 cloves garlic, crushed (Optional)', '½ cup chopped fresh parsley', '¼ cup chopped fresh mint', '  salt and ground black pepper to taste']"
Instant Pot Lebanese Lentil and Chard Soup,https://www.allrecipes.com/recipe/279215/instant-pot-lebanese-lentil-and-chard-soup/,Lebanese,"['2 tablespoons extra-virgin olive oil', '1 medium onion, chopped', '1  russet potato, cubed', '3  ribs celery, chopped', '4 cloves garlic, chopped, or more to taste', '1 small bunch cilantro, chopped, divided', '1 ½ teaspoons kosher salt', '1 teaspoon ground cumin', '1 teaspoon ground coriander', '¼ teaspoon ground cinnamon', '8 cups water', '1 ½ cups brown lentils', '1 bunch Swiss chard, stems removed and leaves sliced into thin ribbons', '2  lemons']"
Anise Sugar Cookies,https://www.allrecipes.com/recipe/272651/anise-sugar-cookies/,Lebanese,"['3 cups all-purpose flour', '1 tablespoon anise seeds', '2 teaspoons baking powder', '½ tablespoon fennel seeds', '1 teaspoon baking soda', '1 cup corn oil', '1 cup white sugar', '3  eggs', '1 teaspoon vinegar', '3 tablespoons sesame seeds, or as needed (Optional)']"
Rose Water White Coffee,https://www.allrecipes.com/recipe/269626/rose-water-white-coffee/,Lebanese,"['1 teaspoon rose water', '1 ½ cups hot water', '1 teaspoon coarse sugar crystals', '1  food grade rose petal']"
Toum (Lebanese Garlic Spread),https://www.allrecipes.com/recipe/281128/toum-lebanese-garlic-spread/,Lebanese,"['2 heads garlic, peeled', '1 tablespoon salt', '3 tablespoons lemon juice', '3 cups canola oil']"
Our 6 Best Fattoush Recipes,https://www.allrecipes.com/gallery/fattoush-salad-recipes/,Lebanese,[]
Lebanese Fatayer,https://www.allrecipes.com/recipe/284266/lebanese-fatayer/,Lebanese,"['1 cup hot water, divided', '1 teaspoon yeast', '2 cups all-purpose flour', '2 tablespoons powdered milk', '1 teaspoon white sugar', '1 teaspoon olive oil', '½ teaspoon baking powder', '1 pinch salt']"
Lebanese 7 Spices,https://www.allrecipes.com/recipe/269331/lebanese-7-spices/,Lebanese,"['1 tablespoon ground nutmeg', '1 tablespoon ground ginger', '1 tablespoon ground allspice', '1 tablespoon fenugreek seeds', '1 tablespoon freshly ground black pepper', '1 teaspoon ground cloves', '1 teaspoon cinnamon']"
Jiddo's Fatayer Sabanegh (Spinach Triangles),https://www.allrecipes.com/recipe/140412/jiddos-fatayer-sabanegh-spinach-triangles/,Lebanese,"['1 ½ teaspoons white sugar', '1 ½ teaspoons active dry yeast', '1 ¼ cups warm water (110 degrees F to 115 degrees F)', '1 ½ teaspoons salt', '2 tablespoons olive oil', '3 cups whole wheat flour', '3 pounds fresh spinach, rinsed and stems removed', '2 medium onions, finely chopped', '⅔ cup lemon juice', '4 cloves garlic, finely chopped', '2 tablespoons chopped fresh basil leaves', '2 tablespoons chopped fresh mint leaves', '¾ teaspoon garlic salt']"
One-Pot Lebanese Chicken and Rice,https://www.allrecipes.com/recipe/269628/one-pot-lebanese-chicken-and-rice/,Lebanese,"['3 tablespoons olive oil', '4  skinless, boneless chicken breasts', '4 ounces diced onion', '12 ounces ground beef', '1 tablespoon minced garlic', '2 teaspoons ground cinnamon', '1 teaspoon ground allspice', '¾ teaspoon salt', '¼ teaspoon ground cayenne pepper', '1 ½ cups long grain rice', '3 cups chicken broth', '2 tablespoons chopped fresh parsley']"
Manaaeesh Flatbread,https://www.allrecipes.com/recipe/227991/manaaeesh-flatbread/,Lebanese,"['1 (.25 ounce) package active dry yeast', '¾ cup warm water - 110 degrees F (43 degrees C)', '¼ cup olive oil', '2 cups all-purpose flour', '½ teaspoon kosher salt', '¼ cup olive oil, divided', ""¼ cup za'atar"", '¾ teaspoon kosher salt']"
Green Beans in Seasoned Tomato Sauce,https://www.allrecipes.com/recipe/231471/green-beans-in-seasoned-tomato-sauce/,Lebanese,"['2 tablespoons olive oil', '1  onion, diced', '3 tablespoons chopped garlic, or to taste', '  salt to taste', '1 (28 ounce) can crushed tomatoes (such as San Marzano®)', '1 (12 ounce) bag thin green beans, trimmed', '1 teaspoon white sugar', '⅛ teaspoon ground cinnamon']"
Fattet Betenjan (Eggplant and Yogurt Salad),https://www.allrecipes.com/recipe/282755/fattet-betenjan-eggplant-and-yogurt-salad/,Lebanese,"['5 cups water, or as needed', '2 tablespoons salt', '3 medium eggplants, peeled and cut into 1/2-inch cubes', '4 (6 inch) pita bread rounds', '1 cup vegetable oil for frying, or as needed', '3 ¼ cups plain yogurt', '¼ cup mayonnaise', '½ medium lemon, juiced', '3 cloves garlic, minced, or more to taste', '  salt and ground black pepper to taste', '2 tablespoons oil', '¼ cup sliced almonds', '1 head romaine lettuce, thinly sliced', '1 (29 ounce) can chickpeas, drained']"
Sfoof (Lebanese Semolina Turmeric Cake),https://www.allrecipes.com/recipe/8244/semolina-turmeric-cake-sfoof/,Lebanese,"['1 ½ cups semolina flour', '½ cup all-purpose flour', '1 teaspoon ground turmeric', '1 ½ teaspoons baking powder', '1 ⅛ cups white sugar', '1 cup milk', '½ cup vegetable oil', '1 tablespoon pine nuts']"
Lebanese Mountain Bread,https://www.allrecipes.com/recipe/259099/lebanese-mountain-bread/,Lebanese,"['1 ½ cups bread flour, divided, or more as needed', '1 teaspoon active dry yeast', '1 teaspoon white sugar', '½ cup warm water', '1 tablespoon olive oil, plus extra to coat bowl', '¾ teaspoon kosher salt']"
Lebanese Seven Spices,https://www.allrecipes.com/recipe/216191/lebanese-seven-spices/,Lebanese,"['½ cup ground black pepper', '½ cup ground cumin', '½ cup paprika', '¼ cup ground coriander', '¼ cup ground cloves', '4 teaspoons ground nutmeg', '4 teaspoons ground cinnamon', '2 teaspoons ground cardamom']"
Arabic Fattoush Salad,https://www.allrecipes.com/recipe/223439/arabic-fattoush-salad/,Lebanese,"['1 tablespoon vegetable oil, for frying', '2 small (4 inch) pita breads, torn into pieces', '1 large English cucumber, finely diced', '3 cups halved grape tomatoes', '¾ cup chopped Italian parsley', '¾ cup chopped fresh mint', '½  red onion, finely diced', '2 tablespoons extra-virgin olive oil, or to taste', '1 tablespoon fresh lemon juice, or to taste', '1 teaspoon ground sumac, or to taste', '1 clove garlic, crushed, or more to taste', '  kosher salt and freshly ground black pepper to taste', ""1 ounce sheep's milk feta cheese""]"
Malaysian Beef Rendang,https://www.allrecipes.com/recipe/30794/malaysian-beef-rendang/,Malaysian,"['⅜ pound shallots', '3 cloves garlic', '15  dried red chile peppers', '5 slices fresh ginger root', '5  lemon grass, chopped', '2 teaspoons coriander seeds', '2 teaspoons fennel seeds', '2 teaspoons cumin seeds', '1 pinch grated nutmeg', '1 tablespoon vegetable oil', '1 ¼ pounds beef stew meat, cut into 1 inch cubes', '1 ½ tablespoons white sugar', '2 cups shredded coconut', '5  whole cloves', '1  cinnamon stick', '1 ⅔ cups coconut milk', '⅞ cup water', '  salt to taste']"
Spicy Tomato Chicken (Ayam Masak Merah),https://www.allrecipes.com/recipe/156939/spicy-tomato-chicken-ayam-masak-merah/,Malaysian,"['1 (3 pound) whole chicken, cut into 8 pieces', '1 teaspoon ground turmeric', '  salt to taste', '¼ cup dried red chile peppers', '3  fresh red chile pepper, finely chopped', '4 cloves garlic, minced', '1  red onion, chopped', '1 (3/4 inch thick) slice fresh ginger root', '2 tablespoons sunflower seed oil', '1  cinnamon stick', '2  whole star anise pods', '5  whole cloves', '5  cardamom seeds', '2  tomatoes, sliced', '2 tablespoons ketchup', '1 teaspoon white sugar, or to taste', '½ cup water']"
Sambal Sauce,https://www.allrecipes.com/recipe/160157/sambal-sauce/,Malaysian,"['1  tomato, chopped', '1 bulb garlic, peeled and crushed', '½  onion, chopped', '1 cup chopped serrano chiles, with seeds', '2 tablespoons white sugar', '2 tablespoons salt', '2 tablespoons fresh lime juice', '1 tablespoon belacan shrimp paste', '2 tablespoons vegetable oil', '2  lemongrass, bruised', '2  fresh curry leaves', '1 (1/2 inch) piece galangal, thinly sliced', '2 tablespoons tamarind juice']"
Mutton Varuval (Malaysian Indian-Style Goat Curry),https://www.allrecipes.com/recipe/260794/mutton-varuval-malaysian-indian-style-goat-curry/,Malaysian,"['2 pounds goat stew meat, cut into chunks', '2 teaspoons salt, divided', '1 teaspoon ground turmeric, divided', '½ teaspoon ground black pepper', '2 small red onions, quartered', '1 ½ tablespoons coconut oil', '1  cinnamon stick, broken into pieces', '2  whole star anise pods', '4  cardamom pods', '1 tablespoon fennel seeds', '½ teaspoon whole cloves', '2 tablespoons curry leaves, divided', '1 tablespoon ginger-garlic paste', '1 small tomato, diced', '1 teaspoon coconut oil', '1 ½ teaspoons garam masala', '1 ½ teaspoons curry powder', '1 ½ teaspoons ground paprika', '½ cup chopped fresh cilantro']"
Penang Pork Satay,https://www.allrecipes.com/recipe/275397/penang-pork-satay/,Malaysian,"['2 ½ inch piece turmeric root, peeled and sliced thinly across the grain', '1 teaspoon ground turmeric, or to taste', '1 (2 inch) piece fresh ginger root, sliced', '1 large shallot, roughly chopped', '8 cloves garlic, peeled, or more to taste', '¼ cup light brown sugar', '3 tablespoons ancho chili powder', '2 teaspoons ground coriander', '1 teaspoon chipotle chili powder', '½ teaspoon cayenne pepper', '¼ cup rice vinegar', '2 tablespoons soy sauce', '1 tablespoon fish sauce', '1 teaspoon tamarind paste', '½ bunch lightly packed cilantro leaves and stems', '1 (2 1/2 pound) pork shoulder roast', '1 tablespoon kosher salt', '  5 large metal skewers']"
Chicken Curry Puffs,https://www.allrecipes.com/recipe/181609/chicken-curry-puffs/,Malaysian,"['1 tablespoon vegetable oil', '½ teaspoon ground coriander', '½ teaspoon ground turmeric', '½ teaspoon ground cumin', '2 teaspoons curry powder', '½ cup coconut milk, or more as needed', '1 stalk lemon grass, thinly sliced', '1 large russet potato, diced', '¾ pound skinless, boneless chicken breast, cut in bite-sized pieces', '1 teaspoon salt', '1 (17.25 ounce) package frozen puff pastry, thawed']"
Malaysian Lady Fingers (Okra),https://www.allrecipes.com/recipe/215617/malaysian-lady-fingers-okra/,Malaysian,"['1 tablespoon vegetable oil', '5 cloves garlic, minced', '10  uncooked shrimp - peeled, deveined, and cut in half', '10  fresh okra pods, sliced diagonally', '1 teaspoon belacan (Malaysian chile-shrimp paste)', '2 tablespoons water', '2 teaspoons light soy sauce']"
Chicken with Black Beans,https://www.allrecipes.com/recipe/95602/chicken-with-black-beans/,Malaysian,"['1 tablespoon light soy sauce', '1 tablespoon cornstarch', '1 teaspoon white sugar', '½ teaspoon ground black pepper', '1 ½ pounds skinless, boneless chicken breast meat - cubed', '¼ cup water', '2 tablespoons vegetable oil', '2 (2 inch) pieces fresh ginger, cut into matchsticks', '2 cloves garlic, minced', '¼ cup fermented black beans, rinsed and mashed', '1 tablespoon white sugar', '2  red bell pepper, chopped', '2  green bell pepper, chopped', '4  green onions, cut into 1-inch pieces', '1 small carrot, sliced', '2 tablespoons oyster sauce', '1 teaspoon thick soy sauce']"
Malaysian Flatbread (Roti Canai) with Curried Lentil Dip,https://www.allrecipes.com/recipe/285148/malaysian-flatbread-roti-canai-with-curried-lentil-dip/,Malaysian,"['4 cups bread flour', '2 tablespoons white sugar', '1 ½ teaspoons kosher salt', '1 large egg, beaten', '3 tablespoons unsalted butter, melted', '1 ¼ cups water', '2 teaspoons vegetable oil']"
Durian Puree Cheesecake,https://www.allrecipes.com/recipe/140868/durian-puree-cheesecake/,Malaysian,"['12 ounces cream cheese, room temperature', '7 fluid ounces sweetened condensed milk', '¼ cup puréed fresh durian', '½ cup sour cream', '1 teaspoon vanilla extract', '1 tablespoon durian or banana extract', '1 (9-inch) prepared graham cracker crust']"
Malaysian Red Curry Thighs,https://www.allrecipes.com/recipe/245612/malaysian-red-curry-thighs/,Malaysian,"['6  green onions, white parts only, chopped', '1 (2 inch) piece peeled fresh ginger', '4 cloves peeled garlic', '3 tablespoons grapeseed oil', '8  skin-on, bone-in chicken thighs', '  salt to taste', '3 tablespoons hot curry powder', '1 tablespoon red curry paste', '1 ½ teaspoons garam masala', '1 ½ teaspoons Chinese five-spice powder', '1 (14 ounce) can coconut milk', '1 tablespoon fish sauce', '1 ½ teaspoons white sugar, divided', '1 tablespoon sriracha sauce (Optional)']"
Malaysian Mango Chicken Curry,https://www.allrecipes.com/recipe/208612/malaysian-mango-chicken-curry/,Malaysian,"['1 tablespoon vegetable oil', '½ pound skinless, boneless chicken breast, cubed', '½ cup chicken stock', '1 tablespoon soy sauce', '1 tablespoon cider vinegar', '1 ½ tablespoons brown sugar', '1 teaspoon curry powder', '1 tablespoon cornstarch', '½  onion, diced', '1  green bell pepper, sliced', '1  red bell pepper, sliced', '2 teaspoons minced fresh ginger root', '1  mango, peeled and cubed']"
Pumpkin Kaya,https://www.allrecipes.com/recipe/60742/pumpkin-kaya/,Malaysian,"['4 ¼ cups cubed fresh pumpkin', '1 cup unsweetened coconut cream', '⅜ cup brown sugar', '8  young pandan leaves']"
Chicken Curry V,https://www.allrecipes.com/recipe/20243/chicken-curry-v/,Malaysian,"['2 tablespoons olive oil', '1 (2 inch) piece cinnamon stick', '1  whole cardamom pod', '½  star anise pod', '3  whole cloves', '2 teaspoons chopped fresh curry leaves', '1 tablespoon chopped shallots', '4 cloves garlic, chopped', '1 slice fresh ginger root, chopped', '4 tablespoons curry paste', '½ cup thick coconut milk', '2 cups water', '3 pounds skinless, boneless chicken breast halves - cut into 2 inch pieces', '2 tablespoons tamarind juice', '  salt to taste']"
Sherry Chicken Curry,https://www.allrecipes.com/recipe/20718/sherry-chicken-curry/,Malaysian,"['2 tablespoons vegetable oil', '4  skinless, boneless chicken breast halves - cut into chunks', '½ cup cornstarch', '3 cloves garlic, crushed', '1 large onion, cut into chunks', '  salt and pepper to taste', '½ cup cooking sherry', '2 cubes beef bouillon', '½ cup creamy peanut butter', '3 tablespoons curry powder', '  water to cover', '½ teaspoon ground ginger', '1 cup coconut milk']"
Chicken Singapore Noodles,https://www.allrecipes.com/recipe/155363/chicken-singapore-noodles/,Malaysian,"['6  dry Chinese egg noodle nests', '¼ cup peanut oil', '6 cloves garlic, minced', '2 tablespoons slivered fresh ginger', '2 teaspoons crushed red pepper flakes', '1 pound skinless, boneless chicken breast halves', '⅓ cup green onions, chopped', '⅔ cup julienned carrot', '1 (8 ounce) can sliced water chestnuts, drained', '2 (15 ounce) cans whole straw mushrooms, drained', '¼ cup peanut butter', '¼ cup oyster sauce', '3 tablespoons curry powder', '2 teaspoons soy sauce']"
Chicken Curry III,https://www.allrecipes.com/recipe/16851/chicken-curry-iii/,Malaysian,"['3 cloves garlic, crushed', '3 small onions, minced', '1 slice fresh ginger root', '5 tablespoons curry powder', '5 tablespoons water', '2 tablespoons olive oil', '1 cup yogurt', '1 cup coconut milk', '1 cup milk', '1 cup water', '2 large potatoes, cubed', '1 (4 pound) whole chicken, cut into 8 pieces', '  salt to taste']"
Rendang Gaging (Beef Stew),https://www.allrecipes.com/recipe/246074/rendang-gaging-beef-stew/,Malaysian,"['5  shallots, halved', '5 stalks lemongrass, bottom thirds only, peeled', '5 cloves garlic', '1 (1 inch) piece fresh ginger root', '1 (1 inch) piece galangal', '5  dried red chile peppers, or more to taste', '3 tablespoons vegetable oil', '2 tablespoons curry powder (Optional)', '2 pounds beef stew meat, cut into 1-inch pieces', '1 cup coconut milk', '1 tablespoon vinegar', '2 teaspoons brown sugar', '  salt to taste']"
Malaysian Chicken Curry,https://www.allrecipes.com/recipe/245824/malaysian-chicken-curry/,Malaysian,"['8  shallots, roughly chopped', '6  hot chile peppers, roughly chopped', '8 stalks lemongrass, smashed and cut into 1-inch pieces', '½ cup chopped almonds, or to taste', '1 small bunch fresh cilantro, roughly chopped', '8 cloves garlic, roughly chopped', '1 (1 inch) piece ginger, peeled and roughly chopped', '2 tablespoons peanut oil']"
Malaysian Chicken Satay,https://www.allrecipes.com/recipe/245825/malaysian-chicken-satay/,Malaysian,"['4 ½ pounds skinless, boneless chicken breasts, cut into 1-inch cubes', '2 large onions, coarsely chopped', '¼ cup brown sugar', '5 cloves garlic', '1  1-inch piece shrimp paste (belachan)', '2 tablespoons galangal powder (lengkuas)', '1 tablespoon ground coriander', '2 teaspoons ground cumin', '2 teaspoons ground anise seed', '1 teaspoon ground black pepper', '1 teaspoon ground turmeric', '60  bamboo skewers']"
Mild Coconut Tofu Curry,https://www.allrecipes.com/recipe/48339/mild-coconut-tofu-curry/,Malaysian,"['4 slices fresh ginger root', '4 cloves garlic, minced', '¼ cup cashews', '2 stalks lemon grass, chopped', '2  onions, sliced', '3 tablespoons olive oil', '1 dash crushed red pepper flakes', '2 tablespoons curry powder', '2 ½ cups cubed firm tofu', '1 (14 ounce) can coconut milk', '14 fluid ounces water', '2  medium potatoes, peeled and cubed', '2 teaspoons salt', '1 tablespoon white sugar']"
Simple Malaysian Fried Chicken,https://www.allrecipes.com/recipe/17108/simple-malaysian-fried-chicken/,Malaysian,"['1 (4 pound) whole chicken, cut into pieces', '6 cloves garlic, chopped', '4 tablespoons oyster sauce', '2 tablespoons curry powder', '½ cup vegetable oil']"
Spicy Noodles - Malay Style,https://www.allrecipes.com/recipe/69769/spicy-noodles-malay-style/,Malaysian,"['1 (12 ounce) package uncooked egg noodles', '3 tablespoons olive oil', '1 teaspoon finely chopped garlic', '½ bunch fresh spinach, stems removed, chopped', '¼ cup chile paste', '3 tablespoons ketchup', '1  egg', '½ teaspoon white sugar', '¼ cup water', '  salt and pepper to taste', '½ cup fresh bean sprouts', '½ cup green peas']"
Satay Sauce,https://www.allrecipes.com/recipe/45446/satay-sauce/,Malaysian,"['1 (10 ounce) can coconut milk', '½ cup crunchy peanut butter', '½ small onion, grated', '1 tablespoon dark soy sauce', '2 teaspoons brown sugar', '½ teaspoon red pepper flakes']"
Malaysian Nasi Lemak,https://www.allrecipes.com/recipe/78938/malaysian-nasi-lemak/,Malaysian,"['2 cups coconut milk', '2 cups water', '2 cups long grain rice, rinsed and drained', '1 (1/2 inch) piece fresh ginger, peeled and thinly sliced', '¼ teaspoon ground ginger', '1  whole bay leaf', '  salt to taste']"
Malaysian Barbecue Chicken Wings,https://www.allrecipes.com/recipe/14535/malaysian-barbecue-chicken-wings/,Malaysian,"['12  chicken wings', '4 tablespoons soy sauce', '2 tablespoons dark soy sauce', '1 tablespoon sesame oil', '2 tablespoons oyster sauce', '½ tablespoon garlic powder', '½ teaspoon onion powder', '  ground black pepper to taste', '1 tablespoon dried basil']"
Norwegian Potato Lefsa,https://www.allrecipes.com/recipe/16077/norwegian-potato-lefsa/,Norwegian,"['18  baking potatoes, scrubbed', '½ cup heavy whipping cream', '½ cup butter', '1 tablespoon salt', '1 tablespoon white sugar', '4 cups all-purpose flour']"
Pannekaken (Norwegian Pancakes),https://www.allrecipes.com/recipe/83723/norwegian-pancakes-pannekaken/,Norwegian,"['1 ½ cups milk', '3  eggs', '1 cup all-purpose flour', '1 teaspoon sugar', '¼ teaspoon salt']"
